State Postal,County FIPS Code,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
ME,129,Washburn,776,Dem,Barack,Obama,346,GOP,Mitt,Romney,418,"41,666"
ME,31,York,8569,Dem,Barack,Obama,4888,GOP,Mitt,Romney,3594,"52,663"
MI,0,Michigan,4717728,Dem,Barack,Obama,2561911,GOP,Mitt,Romney,2112673,"46,793"
MI,1,Alcona,6086,Dem,Barack,Obama,2462,GOP,Mitt,Romney,3571,"37,443"
MI,3,Alger,4603,Dem,Barack,Obama,2212,GOP,Mitt,Romney,2329,"38,916"
MI,5,Allegan,49199,Dem,Barack,Obama,19594,GOP,Mitt,Romney,29023,"50,786"
MI,7,Alpena,14014,Dem,Barack,Obama,6549,GOP,Mitt,Romney,7298,"37,330"
MI,9,Antrim,13184,Dem,Barack,Obama,5107,GOP,Mitt,Romney,7917,"42,419"
MI,11,Arenac,7826,Dem,Barack,Obama,3669,GOP,Mitt,Romney,4054,"37,924"
MI,13,Baraga,3490,Dem,Barack,Obama,1574,GOP,Mitt,Romney,1866,"38,581"
MI,15,Barry,28483,Dem,Barack,Obama,11496,GOP,Mitt,Romney,16651,"55,522"
MI,19,Benzie,9847,Dem,Barack,Obama,4683,GOP,Mitt,Romney,5071,"42,675"
MI,23,Branch,16278,Dem,Barack,Obama,6526,GOP,Mitt,Romney,9575,"43,429"
MI,29,Charlevoix,14064,Dem,Barack,Obama,5936,GOP,Mitt,Romney,7997,"44,541"
MI,31,Cheboygan,13288,Dem,Barack,Obama,5829,GOP,Mitt,Romney,7284,"37,610"
MI,33,Chippewa,15564,Dem,Barack,Obama,7100,GOP,Mitt,Romney,8278,"40,273"
MI,35,Clare,13492,Dem,Barack,Obama,6337,GOP,Mitt,Romney,6988,"32,274"
MI,45,Eaton,54707,Dem,Barack,Obama,27912,GOP,Mitt,Romney,26193,"55,229"
MI,49,Genesee,202699,Dem,Barack,Obama,128972,GOP,Mitt,Romney,71807,"40,483"
MI,51,Gladwin,12552,Dem,Barack,Obama,5760,GOP,Mitt,Romney,6661,"37,442"
MI,53,Gogebic,7576,Dem,Barack,Obama,4058,GOP,Mitt,Romney,3444,"34,444"
MI,55,Grand Traverse,47901,Dem,Barack,Obama,20875,GOP,Mitt,Romney,26532,"51,030"
MI,57,Gratiot,16011,Dem,Barack,Obama,7606,GOP,Mitt,Romney,8236,"42,657"
MI,59,Hillsdale,19081,Dem,Barack,Obama,7106,GOP,Mitt,Romney,11727,"40,179"
MI,61,Houghton,14804,Dem,Barack,Obama,6530,GOP,Mitt,Romney,8040,"35,758"
MI,63,Huron,15274,Dem,Barack,Obama,6432,GOP,Mitt,Romney,8686,"40,459"
MI,65,Ingham,127579,Dem,Barack,Obama,80903,GOP,Mitt,Romney,45365,"43,864"
MI,67,Ionia,25730,Dem,Barack,Obama,11016,GOP,Mitt,Romney,14319,"50,695"
MI,69,Iosco,13330,Dem,Barack,Obama,6242,GOP,Mitt,Romney,6906,"34,343"
MI,71,Iron,5987,Dem,Barack,Obama,2687,GOP,Mitt,Romney,3224,"34,167"
MI,73,Isabella,24119,Dem,Barack,Obama,13038,GOP,Mitt,Romney,10800,"38,041"
MI,77,Kalamazoo,122880,Dem,Barack,Obama,69045,GOP,Mitt,Romney,52660,"45,093"
MI,79,Kalkaska,8281,Dem,Barack,Obama,3268,GOP,Mitt,Romney,4897,"40,135"
MI,83,Keweenaw,1388,Dem,Barack,Obama,582,GOP,Mitt,Romney,774,"39,378"
MI,87,Lapeer,43025,Dem,Barack,Obama,18786,GOP,Mitt,Romney,23725,"51,627"
MI,89,Leelanau,14164,Dem,Barack,Obama,6576,GOP,Mitt,Romney,7483,"54,494"
MI,91,Lenawee,44619,Dem,Barack,Obama,21774,GOP,Mitt,Romney,22351,"48,427"
MI,95,Luce,2477,Dem,Barack,Obama,951,GOP,Mitt,Romney,1501,"38,384"
MI,97,Mackinac,6097,Dem,Barack,Obama,2652,GOP,Mitt,Romney,3396,"36,562"
MI,99,Macomb,403388,Dem,Barack,Obama,207992,GOP,Mitt,Romney,191896,"52,275"
MI,101,Manistee,12385,Dem,Barack,Obama,6467,GOP,Mitt,Romney,5736,"39,319"
MI,103,Marquette,32144,Dem,Barack,Obama,18126,GOP,Mitt,Romney,13609,"44,629"
MI,107,Mecosta,16879,Dem,Barack,Obama,7515,GOP,Mitt,Romney,9175,"39,253"
MI,109,Menominee,10922,Dem,Barack,Obama,5244,GOP,Mitt,Romney,5565,"38,157"
MI,111,Midland,41808,Dem,Barack,Obama,17480,GOP,Mitt,Romney,23942,"53,208"
MI,113,Missaukee,7024,Dem,Barack,Obama,2274,GOP,Mitt,Romney,4665,"40,917"
MI,117,Montcalm,25383,Dem,Barack,Obama,11431,GOP,Mitt,Romney,13624,"41,205"
MI,119,Montmorency,5051,Dem,Barack,Obama,2049,GOP,Mitt,Romney,2928,"34,336"
MI,121,Muskegon,76054,Dem,Barack,Obama,44436,GOP,Mitt,Romney,30882,"40,580"
MI,123,Newaygo,21424,Dem,Barack,Obama,8723,GOP,Mitt,Romney,12458,"43,060"
MI,127,Oceana,11438,Dem,Barack,Obama,5063,GOP,Mitt,Romney,6239,"38,233"
MI,129,Ogemaw,10361,Dem,Barack,Obama,4791,GOP,Mitt,Romney,5437,"33,769"
MI,131,Ontonagon,3535,Dem,Barack,Obama,1585,GOP,Mitt,Romney,1906,"34,501"
MI,135,Oscoda,4027,Dem,Barack,Obama,1654,GOP,Mitt,Romney,2308,"33,046"
MI,137,Otsego,11829,Dem,Barack,Obama,4681,GOP,Mitt,Romney,7008,"48,242"
MI,143,Roscommon,13032,Dem,Barack,Obama,6198,GOP,Mitt,Romney,6701,"34,536"
MI,145,Saginaw,97903,Dem,Barack,Obama,54372,GOP,Mitt,Romney,42716,"40,421"
MI,151,Sanilac,18359,Dem,Barack,Obama,7212,GOP,Mitt,Romney,10961,"39,315"
MI,153,Schoolcraft,4046,Dem,Barack,Obama,1865,GOP,Mitt,Romney,2142,"37,795"
MI,155,Shiawassee,33590,Dem,Barack,Obama,17197,GOP,Mitt,Romney,15962,"42,893"
MI,157,Tuscola,26482,Dem,Barack,Obama,11643,GOP,Mitt,Romney,14517,"42,165"
MI,161,Washtenaw,179016,Dem,Barack,Obama,120791,GOP,Mitt,Romney,56401,"56,618"
MI,165,Wexford,13859,Dem,Barack,Obama,5717,GOP,Mitt,Romney,7972,"36,514"
MN,0,Minnesota,2928942,Dem,Barack,Obama,1547668,GOP,Mitt,Romney,1321575,"58,828"
MN,1,Aitkin,9109,Dem,Barack,Obama,4412,GOP,Mitt,Romney,4533,"38,871"
MN,3,Anoka,185714,Dem,Barack,Obama,88611,GOP,Mitt,Romney,93430,"67,811"
MN,5,Becker,16329,Dem,Barack,Obama,6829,GOP,Mitt,Romney,9204,"47,356"
MN,7,Beltrami,21949,Dem,Barack,Obama,11818,GOP,Mitt,Romney,9637,"42,655"
MN,11,Big Stone,2783,Dem,Barack,Obama,1345,GOP,Mitt,Romney,1385,"44,210"
MN,13,Blue Earth,34039,Dem,Barack,Obama,18164,GOP,Mitt,Romney,14916,"48,788"
MN,17,Carlton,18356,Dem,Barack,Obama,11389,GOP,Mitt,Romney,6586,"50,049"
MN,25,Chisago,29331,Dem,Barack,Obama,12524,GOP,Mitt,Romney,16227,"65,617"
MN,33,Cottonwood,5848,Dem,Barack,Obama,2433,GOP,Mitt,Romney,3316,"44,449"
MN,35,Crow Wing,34800,Dem,Barack,Obama,14760,GOP,Mitt,Romney,19415,"47,061"
MN,37,Dakota,230023,Dem,Barack,Obama,116252,GOP,Mitt,Romney,109514,"71,574"
MN,43,Faribault,7689,Dem,Barack,Obama,3407,GOP,Mitt,Romney,4104,"42,833"
MN,45,Fillmore,10854,Dem,Barack,Obama,5713,GOP,Mitt,Romney,4913,"49,370"
MN,47,Freeborn,16645,Dem,Barack,Obama,9327,GOP,Mitt,Romney,6970,"44,988"
MN,49,Goodhue,25701,Dem,Barack,Obama,12212,GOP,Mitt,Romney,12986,"56,875"
MN,53,Hennepin,677965,Dem,Barack,Obama,423979,GOP,Mitt,Romney,240073,"62,500"
MN,57,Hubbard,11482,Dem,Barack,Obama,4676,GOP,Mitt,Romney,6622,"44,140"
MN,59,Isanti,20131,Dem,Barack,Obama,8024,GOP,Mitt,Romney,11675,"58,318"
MN,61,Itasca,23833,Dem,Barack,Obama,12852,GOP,Mitt,Romney,10500,"43,504"
MN,65,Kanabec,8107,Dem,Barack,Obama,3586,GOP,Mitt,Romney,4319,"44,229"
MN,67,Kandiyohi,21403,Dem,Barack,Obama,9806,GOP,Mitt,Romney,11239,"48,993"
MN,69,Kittson,2405,Dem,Barack,Obama,1241,GOP,Mitt,Romney,1095,"44,299"
MN,71,Koochiching,6432,Dem,Barack,Obama,3451,GOP,Mitt,Romney,2841,"43,762"
MN,73,Lac Qui Parle,3974,Dem,Barack,Obama,1974,GOP,Mitt,Romney,1938,"50,963"
MN,77,Lake of the Woods,2220,Dem,Barack,Obama,859,GOP,Mitt,Romney,1306,"41,084"
MN,79,Le Sueur,14730,Dem,Barack,Obama,6753,GOP,Mitt,Romney,7714,"58,326"
MN,85,McLeod,18455,Dem,Barack,Obama,6970,GOP,Mitt,Romney,11069,"54,231"
MN,87,Mahnomen,2179,Dem,Barack,Obama,1276,GOP,Mitt,Romney,871,"37,754"
MN,93,Meeker,12167,Dem,Barack,Obama,4969,GOP,Mitt,Romney,6913,"50,174"
MN,95,Mille Lacs,13047,Dem,Barack,Obama,5829,GOP,Mitt,Romney,6951,"45,101"
MN,97,Morrison,16662,Dem,Barack,Obama,6153,GOP,Mitt,Romney,10159,"48,387"
MN,99,Mower,18471,Dem,Barack,Obama,11129,GOP,Mitt,Romney,6938,"46,315"
MN,103,Nicollet,18285,Dem,Barack,Obama,9652,GOP,Mitt,Romney,8214,"58,882"
MN,105,Nobles,8493,Dem,Barack,Obama,3793,GOP,Mitt,Romney,4581,"47,713"
MN,107,Norman,3199,Dem,Barack,Obama,1730,GOP,Mitt,Romney,1384,"45,043"
MN,109,Olmsted,77951,Dem,Barack,Obama,39338,GOP,Mitt,Romney,36832,"64,385"
MN,111,Otter Tail,31562,Dem,Barack,Obama,12165,GOP,Mitt,Romney,18860,"50,645"
MN,113,Pennington,6493,Dem,Barack,Obama,3024,GOP,Mitt,Romney,3304,"46,483"
MN,115,Pine,13904,Dem,Barack,Obama,6750,GOP,Mitt,Romney,6845,"45,943"
MN,117,Pipestone,4637,Dem,Barack,Obama,1728,GOP,Mitt,Romney,2828,"47,143"
MN,123,Ramsey,277782,Dem,Barack,Obama,184936,GOP,Mitt,Romney,86799,"53,707"
MN,125,Red Lake,1963,Dem,Barack,Obama,928,GOP,Mitt,Romney,978,"45,228"
MN,127,Redwood,7761,Dem,Barack,Obama,3008,GOP,Mitt,Romney,4570,"48,775"
MN,129,Renville,7684,Dem,Barack,Obama,3394,GOP,Mitt,Romney,4149,"50,502"
MN,133,Rock,4830,Dem,Barack,Obama,1945,GOP,Mitt,Romney,2810,"51,766"
MN,135,Roseau,7330,Dem,Barack,Obama,2772,GOP,Mitt,Romney,4409,"53,261"
MN,137,St. Louis,116460,Dem,Barack,Obama,74177,GOP,Mitt,Romney,39675,"46,601"
MN,141,Sherburne,46320,Dem,Barack,Obama,17597,GOP,Mitt,Romney,27848,"69,865"
MN,143,Sibley,7785,Dem,Barack,Obama,2916,GOP,Mitt,Romney,4693,"53,732"
MN,145,Stearns,78178,Dem,Barack,Obama,33552,GOP,Mitt,Romney,43015,"53,986"
MN,147,Steele,19034,Dem,Barack,Obama,8706,GOP,Mitt,Romney,9903,"56,940"
MN,151,Swift,5087,Dem,Barack,Obama,2751,GOP,Mitt,Romney,2248,"48,660"
MN,155,Traverse,1840,Dem,Barack,Obama,942,GOP,Mitt,Romney,860,"45,907"
MN,157,Wabasha,11722,Dem,Barack,Obama,5415,GOP,Mitt,Romney,6049,"55,686"
MN,159,Wadena,6772,Dem,Barack,Obama,2492,GOP,Mitt,Romney,4143,"37,577"
MN,161,Waseca,9706,Dem,Barack,Obama,4370,GOP,Mitt,Romney,5116,"52,927"
MN,165,Watonwan,5115,Dem,Barack,Obama,2494,GOP,Mitt,Romney,2517,"47,115"
MN,167,Wilkin,3212,Dem,Barack,Obama,1258,GOP,Mitt,Romney,1884,"51,940"
MN,169,Winona,27103,Dem,Barack,Obama,14980,GOP,Mitt,Romney,11480,"49,753"
MN,173,Yellow Medicine,5397,Dem,Barack,Obama,2465,GOP,Mitt,Romney,2806,"53,266"
MO,0,Missouri,2744935,Dem,Barack,Obama,1215031,GOP,Mitt,Romney,1478961,"45,320"
MO,3,Andrew,8306,Dem,Barack,Obama,2649,GOP,Mitt,Romney,5457,"55,638"
MO,7,Audrain,9951,Dem,Barack,Obama,3538,GOP,Mitt,Romney,6186,"38,570"
MO,13,Bates,7771,Dem,Barack,Obama,2557,GOP,Mitt,Romney,5020,"39,382"
MO,17,Bollinger,5455,Dem,Barack,Obama,1213,GOP,Mitt,Romney,4094,"37,664"
MO,27,Callaway,18228,Dem,Barack,Obama,6070,GOP,Mitt,Romney,11742,"44,391"
MO,31,Cape Girardeau,35672,Dem,Barack,Obama,9713,GOP,Mitt,Romney,25343,"45,979"
MO,41,Chariton,3821,Dem,Barack,Obama,1339,GOP,Mitt,Romney,2402,"41,066"
MO,51,Cole,37058,Dem,Barack,Obama,12003,GOP,Mitt,Romney,24488,"51,555"
MO,65,Dent,6643,Dem,Barack,Obama,1585,GOP,Mitt,Romney,4883,"33,413"
MO,69,Dunklin,10649,Dem,Barack,Obama,3635,GOP,Mitt,Romney,6849,"29,976"
MO,73,Gasconade,7134,Dem,Barack,Obama,2099,GOP,Mitt,Romney,4895,"40,723"
MO,75,Gentry,2997,Dem,Barack,Obama,937,GOP,Mitt,Romney,1986,"38,661"
MO,85,Hickory,4680,Dem,Barack,Obama,1733,GOP,Mitt,Romney,2835,"30,163"
MO,87,Holt,2310,Dem,Barack,Obama,551,GOP,Mitt,Romney,1725,"40,036"
MO,91,Howell,16341,Dem,Barack,Obama,4393,GOP,Mitt,Romney,11541,"32,492"
MO,105,LaClede,15361,Dem,Barack,Obama,4093,GOP,Mitt,Romney,10934,"36,670"
MO,119,McDonald,7817,Dem,Barack,Obama,1920,GOP,Mitt,Romney,5694,"32,618"
MO,125,Maries,4538,Dem,Barack,Obama,1299,GOP,Mitt,Romney,3165,"41,258"
MO,135,Moniteau,6442,Dem,Barack,Obama,1608,GOP,Mitt,Romney,4703,"42,684"
MO,143,New Madrid,7250,Dem,Barack,Obama,2814,GOP,Mitt,Romney,4284,"34,544"
MO,147,Nodaway,8976,Dem,Barack,Obama,3172,GOP,Mitt,Romney,5593,"40,296"
MO,149,Oregon,4421,Dem,Barack,Obama,1419,GOP,Mitt,Romney,2886,"28,146"
MO,153,Ozark,4453,Dem,Barack,Obama,1261,GOP,Mitt,Romney,3080,"31,430"
MO,155,Pemiscot,6333,Dem,Barack,Obama,2671,GOP,Mitt,Romney,3596,"30,295"
MO,159,Pettis,17171,Dem,Barack,Obama,5902,GOP,Mitt,Romney,10840,"37,255"
MO,161,Phelps,18188,Dem,Barack,Obama,5798,GOP,Mitt,Romney,11893,"38,999"
MO,165,Platte,45547,Dem,Barack,Obama,19171,GOP,Mitt,Romney,25617,"67,299"
MO,173,Ralls,5036,Dem,Barack,Obama,1736,GOP,Mitt,Romney,3231,"47,429"
MO,177,Ray,10346,Dem,Barack,Obama,4264,GOP,Mitt,Romney,5805,"48,680"
MO,179,Reynolds,3196,Dem,Barack,Obama,1155,GOP,Mitt,Romney,1927,"30,093"
MO,187,St. Francois,22590,Dem,Barack,Obama,8837,GOP,Mitt,Romney,13248,"35,883"
MO,510,St. Louis City,141135,Dem,Barack,Obama,116654,GOP,Mitt,Romney,22617,"32,084"
MO,186,Ste. Genevieve,8070,Dem,Barack,Obama,3813,GOP,Mitt,Romney,4055,"48,977"
MO,203,Shannon,3688,Dem,Barack,Obama,1300,GOP,Mitt,Romney,2260,"27,750"
MO,207,Stoddard,12866,Dem,Barack,Obama,3153,GOP,Mitt,Romney,9496,"38,194"
MO,213,Taney,21608,Dem,Barack,Obama,5462,GOP,Mitt,Romney,15713,"35,613"
MO,215,Texas,10764,Dem,Barack,Obama,2871,GOP,Mitt,Romney,7618,"32,116"
MS,3,Alcorn,14682,Dem,Barack,Obama,3449,GOP,Mitt,Romney,11027,"35,583"
MS,5,Amite,7661,Dem,Barack,Obama,3218,GOP,Mitt,Romney,4393,"32,724"
MS,7,Attala,7853,Dem,Barack,Obama,3368,GOP,Mitt,Romney,4452,"33,679"
MS,11,Bolivar,14258,Dem,Barack,Obama,9772,GOP,Mitt,Romney,4346,"28,832"
MS,27,Coahoma,9563,Dem,Barack,Obama,7164,GOP,Mitt,Romney,2356,"25,662"
MS,29,Copiah,13002,Dem,Barack,Obama,7201,GOP,Mitt,Romney,5714,"31,147"
MS,35,Forrest,27789,Dem,Barack,Obama,12079,GOP,Mitt,Romney,15339,"32,210"
MS,39,George,9826,Dem,Barack,Obama,1352,GOP,Mitt,Romney,8353,"46,194"
MS,43,Grenada,11320,Dem,Barack,Obama,5279,GOP,Mitt,Romney,5980,"32,677"
MS,49,Hinds,97639,Dem,Barack,Obama,70512,GOP,Mitt,Romney,26450,"34,786"
MS,53,Humphreys,4481,Dem,Barack,Obama,3399,GOP,Mitt,Romney,1069,"22,945"
MS,55,Issaquena,787,Dem,Barack,Obama,479,GOP,Mitt,Romney,302,"28,886"
MS,57,Itawamba,8729,Dem,Barack,Obama,1599,GOP,Mitt,Romney,6925,"36,308"
MS,69,Kemper,5052,Dem,Barack,Obama,3239,GOP,Mitt,Romney,1789,"29,162"
MS,79,Leake,7921,Dem,Barack,Obama,3599,GOP,Mitt,Romney,4283,"30,062"
MS,83,Leflore,11600,Dem,Barack,Obama,8423,GOP,Mitt,Romney,3115,"25,075"
MS,99,Neshoba,10890,Dem,Barack,Obama,3030,GOP,Mitt,Romney,7772,"34,881"
MS,103,Noxubee,6264,Dem,Barack,Obama,4920,GOP,Mitt,Romney,1325,"26,021"
MS,105,Oktibbeha,16001,Dem,Barack,Obama,8030,GOP,Mitt,Romney,7728,"32,132"
MS,107,Panola,16826,Dem,Barack,Obama,9079,GOP,Mitt,Romney,7629,"33,489"
MS,109,Pearl River,19938,Dem,Barack,Obama,3813,GOP,Mitt,Romney,15836,"36,001"
MS,115,Pontotoc,12348,Dem,Barack,Obama,2785,GOP,Mitt,Romney,9403,"39,710"
MS,117,Prentiss,10033,Dem,Barack,Obama,2817,GOP,Mitt,Romney,7075,"33,705"
MS,121,Rankin,61438,Dem,Barack,Obama,14425,GOP,Mitt,Romney,46318,"56,101"
MS,125,Sharkey,2258,Dem,Barack,Obama,1571,GOP,Mitt,Romney,675,"26,139"
MS,133,Sunflower,10995,Dem,Barack,Obama,7989,GOP,Mitt,Romney,2907,"25,272"
MS,135,Tallahatchie,6363,Dem,Barack,Obama,3838,GOP,Mitt,Romney,2480,"27,121"
MS,137,Tate,11374,Dem,Barack,Obama,4572,GOP,Mitt,Romney,6666,"40,811"
MS,139,Tippah,9008,Dem,Barack,Obama,2254,GOP,Mitt,Romney,6625,"34,142"
MS,141,Tishomingo,7850,Dem,Barack,Obama,1623,GOP,Mitt,Romney,6070,"34,223"
MS,143,Tunica,4262,Dem,Barack,Obama,3371,GOP,Mitt,Romney,867,"30,200"
MS,147,Walthall,7476,Dem,Barack,Obama,3386,GOP,Mitt,Romney,4012,"28,920"
MS,161,Yalobusha,6293,Dem,Barack,Obama,2984,GOP,Mitt,Romney,3261,"32,164"
MS,163,Yazoo,10853,Dem,Barack,Obama,6220,GOP,Mitt,Romney,4560,"28,499"
MT,0,Montana,479386,Dem,Barack,Obama,200489,GOP,Mitt,Romney,264974,"45,030"
MT,1,Beaverhead,4749,Dem,Barack,Obama,1347,GOP,Mitt,Romney,3251,"38,381"
MT,3,Big Horn,4561,Dem,Barack,Obama,2830,GOP,Mitt,Romney,1655,"36,322"
MT,7,Broadwater,3005,Dem,Barack,Obama,761,GOP,Mitt,Romney,2150,"45,833"
MT,9,Carbon,5806,Dem,Barack,Obama,2126,GOP,Mitt,Romney,3513,"43,641"
MT,13,Cascade,33952,Dem,Barack,Obama,14949,GOP,Mitt,Romney,18039,"42,192"
MT,15,Chouteau,2804,Dem,Barack,Obama,969,GOP,Mitt,Romney,1751,"39,833"
MT,19,Daniels,1001,Dem,Barack,Obama,236,GOP,Mitt,Romney,735,"47,421"
MT,23,Deer Lodge,4408,Dem,Barack,Obama,2829,GOP,Mitt,Romney,1431,"36,125"
MT,25,Fallon,1399,Dem,Barack,Obama,236,GOP,Mitt,Romney,1123,"50,108"
MT,27,Fergus,6044,Dem,Barack,Obama,1628,GOP,Mitt,Romney,4243,"40,114"
MT,29,Flathead,42465,Dem,Barack,Obama,13534,GOP,Mitt,Romney,27694,"45,742"
MT,35,Glacier,4287,Dem,Barack,Obama,2784,GOP,Mitt,Romney,1391,"34,508"
MT,37,Golden Valley,479,Dem,Barack,Obama,110,GOP,Mitt,Romney,351,"33,550"
MT,39,Granite,1705,Dem,Barack,Obama,533,GOP,Mitt,Romney,1107,"39,713"
MT,41,Hill,6757,Dem,Barack,Obama,3372,GOP,Mitt,Romney,3133,"41,194"
MT,45,Judith Basin,1212,Dem,Barack,Obama,336,GOP,Mitt,Romney,852,"38,878"
MT,49,Lewis and Clark,33032,Dem,Barack,Obama,15479,GOP,Mitt,Romney,16673,"54,096"
MT,55,McCone,988,Dem,Barack,Obama,221,GOP,Mitt,Romney,742,"38,345"
MT,59,Meagher,972,Dem,Barack,Obama,269,GOP,Mitt,Romney,670,"32,643"
MT,63,Missoula,59374,Dem,Barack,Obama,34380,GOP,Mitt,Romney,23285,"44,320"
MT,65,Musselshell,2353,Dem,Barack,Obama,482,GOP,Mitt,Romney,1792,"39,474"
MT,69,Petroleum,298,Dem,Barack,Obama,49,GOP,Mitt,Romney,240,"33,613"
MT,73,Pondera,2704,Dem,Barack,Obama,969,GOP,Mitt,Romney,1666,"37,441"
MT,75,Powder River,1019,Dem,Barack,Obama,170,GOP,Mitt,Romney,833,"40,396"
MT,81,Ravalli,19797,Dem,Barack,Obama,6466,GOP,Mitt,Romney,12817,"38,445"
MT,85,Roosevelt,3618,Dem,Barack,Obama,2044,GOP,Mitt,Romney,1503,"34,278"
MT,87,Rosebud,3610,Dem,Barack,Obama,1478,GOP,Mitt,Romney,2035,"49,212"
MT,89,Sanders,5888,Dem,Barack,Obama,1716,GOP,Mitt,Romney,3971,"33,598"
MT,93,Silver Bow,16617,Dem,Barack,Obama,10782,GOP,Mitt,Romney,5374,"39,835"
MT,95,Stillwater,4560,Dem,Barack,Obama,1209,GOP,Mitt,Romney,3237,"54,994"
MT,97,Sweet Grass,2105,Dem,Barack,Obama,473,GOP,Mitt,Romney,1584,"43,193"
MT,101,Toole,2102,Dem,Barack,Obama,582,GOP,Mitt,Romney,1440,"42,057"
MT,103,Treasure,453,Dem,Barack,Obama,114,GOP,Mitt,Romney,317,"43,082"
MT,107,Wheatland,989,Dem,Barack,Obama,272,GOP,Mitt,Romney,690,"30,385"
MT,109,Wibaux,544,Dem,Barack,Obama,25,GOP,Mitt,Romney,421,"38,892"
MT,111,Yellowstone,68561,Dem,Barack,Obama,26275,GOP,Mitt,Romney,40421,"49,405"
NC,0,North Carolina,4499039,Dem,Barack,Obama,2178388,GOP,Mitt,Romney,2275853,"45,195"
NC,1,Alamance,66638,Dem,Barack,Obama,28341,GOP,Mitt,Romney,37712,"41,394"
NC,5,Alleghany,5025,Dem,Barack,Obama,1574,GOP,Mitt,Romney,3378,"34,046"
NC,9,Ashe,12486,Dem,Barack,Obama,4100,GOP,Mitt,Romney,8207,"34,080"
NC,11,Avery,7657,Dem,Barack,Obama,1861,GOP,Mitt,Romney,5708,"34,727"
NC,13,Beaufort,23468,Dem,Barack,Obama,9399,GOP,Mitt,Romney,13918,"38,256"
NC,15,Bertie,9941,Dem,Barack,Obama,6537,GOP,Mitt,Romney,3367,"30,414"
NC,17,Bladen,16351,Dem,Barack,Obama,8277,GOP,Mitt,Romney,7947,"32,766"
NC,21,Buncombe,126201,Dem,Barack,Obama,70066,GOP,Mitt,Romney,54429,"43,146"
NC,25,Cabarrus,82445,Dem,Barack,Obama,32453,GOP,Mitt,Romney,49125,"55,531"
NC,31,Carteret,35124,Dem,Barack,Obama,10197,GOP,Mitt,Romney,24598,"48,930"
NC,35,Catawba,69102,Dem,Barack,Obama,23954,GOP,Mitt,Romney,44386,"42,080"
NC,41,Chowan,7424,Dem,Barack,Obama,3507,GOP,Mitt,Romney,3872,"37,458"
NC,47,Columbus,24017,Dem,Barack,Obama,10973,GOP,Mitt,Romney,12863,"33,765"
NC,49,Craven,45585,Dem,Barack,Obama,18556,GOP,Mitt,Romney,26654,"47,087"
NC,53,Currituck,11153,Dem,Barack,Obama,3521,GOP,Mitt,Romney,7431,"54,822"
NC,55,Dare,17614,Dem,Barack,Obama,7258,GOP,Mitt,Romney,10102,"51,900"
NC,57,Davidson,69994,Dem,Barack,Obama,20291,GOP,Mitt,Romney,48935,"43,824"
NC,59,Davie,20418,Dem,Barack,Obama,5652,GOP,Mitt,Romney,14568,"49,984"
NC,61,Duplin,20375,Dem,Barack,Obama,8923,GOP,Mitt,Romney,11330,"36,075"
NC,65,Edgecombe,26826,Dem,Barack,Obama,18249,GOP,Mitt,Romney,8494,"32,002"
NC,71,Gaston,89638,Dem,Barack,Obama,32903,GOP,Mitt,Romney,55817,"41,614"
NC,73,Gates,5310,Dem,Barack,Obama,2745,GOP,Mitt,Romney,2532,"44,273"
NC,85,Harnett,42343,Dem,Barack,Obama,16858,GOP,Mitt,Romney,25070,"44,998"
NC,87,Haywood,27679,Dem,Barack,Obama,11742,GOP,Mitt,Romney,15553,"40,022"
NC,91,Hertford,10872,Dem,Barack,Obama,7815,GOP,Mitt,Romney,3001,"31,861"
NC,93,Hoke,16800,Dem,Barack,Obama,9915,GOP,Mitt,Romney,6721,"44,717"
NC,95,Hyde,2358,Dem,Barack,Obama,1157,GOP,Mitt,Romney,1183,"35,301"
NC,97,Iredell,75762,Dem,Barack,Obama,25952,GOP,Mitt,Romney,49071,"49,666"
NC,101,Johnston,76021,Dem,Barack,Obama,27052,GOP,Mitt,Romney,48206,"48,773"
NC,107,Lenoir,27247,Dem,Barack,Obama,13350,GOP,Mitt,Romney,13763,"35,634"
NC,111,McDowell,17953,Dem,Barack,Obama,6006,GOP,Mitt,Romney,11732,"36,584"
NC,119,Mecklenburg,445062,Dem,Barack,Obama,270705,GOP,Mitt,Romney,170490,"55,392"
NC,125,Moore,46044,Dem,Barack,Obama,16371,GOP,Mitt,Romney,29336,"49,670"
NC,127,Nash,48235,Dem,Barack,Obama,24214,GOP,Mitt,Romney,23769,"40,937"
NC,129,New Hanover,102067,Dem,Barack,Obama,48038,GOP,Mitt,Romney,52792,"50,890"
NC,133,Onslow,50353,Dem,Barack,Obama,18115,GOP,Mitt,Romney,31695,"44,263"
NC,137,Pamlico,6712,Dem,Barack,Obama,2632,GOP,Mitt,Romney,4032,"41,004"
NC,139,Pasquotank,17343,Dem,Barack,Obama,9970,GOP,Mitt,Romney,7216,"43,935"
NC,141,Pender,24036,Dem,Barack,Obama,9455,GOP,Mitt,Romney,14368,"43,318"
NC,143,Perquimans,6621,Dem,Barack,Obama,2747,GOP,Mitt,Romney,3814,"42,494"
NC,145,Person,19008,Dem,Barack,Obama,8384,GOP,Mitt,Romney,10467,"42,546"
NC,147,Pitt,76814,Dem,Barack,Obama,40701,GOP,Mitt,Romney,35534,"39,343"
